"id","province_id","name","created_at","updated_at"
"5208","52","KABUPATEN LOMBOK UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5271","52","KOTA MATARAM","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5272","52","KOTA BIMA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5301","53","KABUPATEN SUMBA BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5302","53","KABUPATEN SUMBA TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5303","53","KABUPATEN KUPANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5304","53","KABUPATEN TIMOR TENGAH SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5305","53","KABUPATEN TIMOR TENGAH UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5306","53","KABUPATEN BELU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5307","53","KABUPATEN ALOR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5308","53","KABUPATEN LEMBATA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5309","53","KABUPATEN FLORES TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5310","53","KABUPATEN SIKKA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5311","53","KABUPATEN ENDE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5312","53","KABUPATEN NGADA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5313","53","KABUPATEN MANGGARAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5314","53","KABUPATEN ROTE NDAO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5315","53","KABUPATEN MANGGARAI BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5316","53","KABUPATEN SUMBA TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5317","53","KABUPATEN SUMBA BARAT DAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5318","53","KABUPATEN NAGEKEO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5319","53","KABUPATEN MANGGARAI TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5320","53","KABUPATEN SABU RAIJUA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5321","53","KABUPATEN MALAKA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"5371","53","KOTA KUPANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6101","61","KABUPATEN SAMBAS","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6102","61","KABUPATEN BENGKAYANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6103","61","KABUPATEN LANDAK","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6104","61","KABUPATEN MEMPAWAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6105","61","KABUPATEN SANGGAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6106","61","KABUPATEN KETAPANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6107","61","KABUPATEN SINTANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6108","61","KABUPATEN KAPUAS HULU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6109","61","KABUPATEN SEKADAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6110","61","KABUPATEN MELAWI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6111","61","KABUPATEN KAYONG UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6112","61","KABUPATEN KUBU RAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6171","61","KOTA PONTIANAK","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6172","61","KOTA SINGKAWANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6201","62","KABUPATEN KOTAWARINGIN BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6202","62","KABUPATEN KOTAWARINGIN TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6203","62","KABUPATEN KAPUAS","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6204","62","KABUPATEN BARITO SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6205","62","KABUPATEN BARITO UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6206","62","KABUPATEN SUKAMARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6207","62","KABUPATEN LAMANDAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6208","62","KABUPATEN SERUYAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6209","62","KABUPATEN KATINGAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6210","62","KABUPATEN PULANG PISAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6211","62","KABUPATEN GUNUNG MAS","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6212","62","KABUPATEN BARITO TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6213","62","KABUPATEN MURUNG RAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6271","62","KOTA PALANGKA RAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6301","63","KABUPATEN TANAH LAUT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6302","63","KABUPATEN KOTA BARU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6303","63","KABUPATEN BANJAR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6304","63","KABUPATEN BARITO KUALA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6305","63","KABUPATEN TAPIN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6306","63","KABUPATEN HULU SUNGAI SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6307","63","KABUPATEN HULU SUNGAI TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6308","63","KABUPATEN HULU SUNGAI UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6309","63","KABUPATEN TABALONG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6310","63","KABUPATEN TANAH BUMBU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6311","63","KABUPATEN BALANGAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6371","63","KOTA BANJARMASIN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6372","63","KOTA BANJAR BARU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6401","64","KABUPATEN PASER","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6402","64","KABUPATEN KUTAI BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6403","64","KABUPATEN KUTAI KARTANEGARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6404","64","KABUPATEN KUTAI TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6405","64","KABUPATEN BERAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6409","64","KABUPATEN PENAJAM PASER UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6411","64","KABUPATEN MAHAKAM HULU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6471","64","KOTA BALIKPAPAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6472","64","KOTA SAMARINDA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6474","64","KOTA BONTANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6501","65","KABUPATEN MALINAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6502","65","KABUPATEN BULUNGAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6503","65","KABUPATEN TANA TIDUNG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6504","65","KABUPATEN NUNUKAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"6571","65","KOTA TARAKAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7101","71","KABUPATEN BOLAANG MONGONDOW","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7102","71","KABUPATEN MINAHASA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7103","71","KABUPATEN KEPULAUAN SANGIHE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7104","71","KABUPATEN KEPULAUAN TALAUD","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7105","71","KABUPATEN MINAHASA SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7106","71","KABUPATEN MINAHASA UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7107","71","KABUPATEN BOLAANG MONGONDOW UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7108","71","KABUPATEN SIAU TAGULANDANG BIARO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7109","71","KABUPATEN MINAHASA TENGGARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7110","71","KABUPATEN BOLAANG MONGONDOW SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7111","71","KABUPATEN BOLAANG MONGONDOW TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7171","71","KOTA MANADO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7172","71","KOTA BITUNG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7173","71","KOTA TOMOHON","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7174","71","KOTA KOTAMOBAGU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7201","72","KABUPATEN BANGGAI KEPULAUAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7202","72","KABUPATEN BANGGAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7203","72","KABUPATEN MOROWALI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7204","72","KABUPATEN POSO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7205","72","KABUPATEN DONGGALA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7206","72","KABUPATEN TOLI-TOLI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7207","72","KABUPATEN BUOL","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7208","72","KABUPATEN PARIGI MOUTONG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7209","72","KABUPATEN TOJO UNA-UNA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7210","72","KABUPATEN SIGI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7211","72","KABUPATEN BANGGAI LAUT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7212","72","KABUPATEN MOROWALI UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7271","72","KOTA PALU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7301","73","KABUPATEN KEPULAUAN SELAYAR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7302","73","KABUPATEN BULUKUMBA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7303","73","KABUPATEN BANTAENG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7304","73","KABUPATEN JENEPONTO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7305","73","KABUPATEN TAKALAR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7306","73","KABUPATEN GOWA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7307","73","KABUPATEN SINJAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7308","73","KABUPATEN MAROS","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7309","73","KABUPATEN PANGKAJENE DAN KEPULAUAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7310","73","KABUPATEN BARRU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7311","73","KABUPATEN BONE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7312","73","KABUPATEN SOPPENG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7313","73","KABUPATEN WAJO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7314","73","KABUPATEN SIDENRENG RAPPANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7315","73","KABUPATEN PINRANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7316","73","KABUPATEN ENREKANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7317","73","KABUPATEN LUWU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7318","73","KABUPATEN TANA TORAJA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7322","73","KABUPATEN LUWU UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7325","73","KABUPATEN LUWU TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7326","73","KABUPATEN TORAJA UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7371","73","KOTA MAKASSAR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7372","73","KOTA PAREPARE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7373","73","KOTA PALOPO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7401","74","KABUPATEN BUTON","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7402","74","KABUPATEN MUNA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7403","74","KABUPATEN KONAWE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7404","74","KABUPATEN KOLAKA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7405","74","KABUPATEN KONAWE SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7406","74","KABUPATEN BOMBANA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7407","74","KABUPATEN WAKATOBI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7408","74","KABUPATEN KOLAKA UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7409","74","KABUPATEN BUTON UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7410","74","KABUPATEN KONAWE UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7411","74","KABUPATEN KOLAKA TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7412","74","KABUPATEN KONAWE KEPULAUAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7413","74","KABUPATEN MUNA BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7414","74","KABUPATEN BUTON TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7415","74","KABUPATEN BUTON SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7471","74","KOTA KENDARI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7472","74","KOTA BAUBAU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7501","75","KABUPATEN BOALEMO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7502","75","KABUPATEN GORONTALO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7503","75","KABUPATEN POHUWATO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7504","75","KABUPATEN BONE BOLANGO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7505","75","KABUPATEN GORONTALO UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7571","75","KOTA GORONTALO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7601","76","KABUPATEN MAJENE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7602","76","KABUPATEN POLEWALI MANDAR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7603","76","KABUPATEN MAMASA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7604","76","KABUPATEN MAMUJU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7605","76","KABUPATEN MAMUJU UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"7606","76","KABUPATEN MAMUJU TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8101","81","KABUPATEN MALUKU TENGGARA BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8102","81","KABUPATEN MALUKU TENGGARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8103","81","KABUPATEN MALUKU TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8104","81","KABUPATEN BURU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8105","81","KABUPATEN KEPULAUAN ARU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8106","81","KABUPATEN SERAM BAGIAN BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8107","81","KABUPATEN SERAM BAGIAN TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8108","81","KABUPATEN MALUKU BARAT DAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8109","81","KABUPATEN BURU SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8171","81","KOTA AMBON","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8172","81","KOTA TUAL","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8201","82","KABUPATEN HALMAHERA BARAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8202","82","KABUPATEN HALMAHERA TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8203","82","KABUPATEN KEPULAUAN SULA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8204","82","KABUPATEN HALMAHERA SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8205","82","KABUPATEN HALMAHERA UTARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8206","82","KABUPATEN HALMAHERA TIMUR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8207","82","KABUPATEN PULAU MOROTAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8208","82","KABUPATEN PULAU TALIABU","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8271","82","KOTA TERNATE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"8272","82","KOTA TIDORE KEPULAUAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9101","91","KABUPATEN FAKFAK","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9102","91","KABUPATEN KAIMANA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9103","91","KABUPATEN TELUK WONDAMA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9104","91","KABUPATEN TELUK BINTUNI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9105","91","KABUPATEN MANOKWARI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9106","91","KABUPATEN SORONG SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9107","91","KABUPATEN SORONG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9108","91","KABUPATEN RAJA AMPAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9109","91","KABUPATEN TAMBRAUW","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9110","91","KABUPATEN MAYBRAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9111","91","KABUPATEN MANOKWARI SELATAN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9112","91","KABUPATEN PEGUNUNGAN ARFAK","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9171","91","KOTA SORONG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9401","94","KABUPATEN MERAUKE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9402","94","KABUPATEN JAYAWIJAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9403","94","KABUPATEN JAYAPURA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9404","94","KABUPATEN NABIRE","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9408","94","KABUPATEN KEPULAUAN YAPEN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9409","94","KABUPATEN BIAK NUMFOR","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9410","94","KABUPATEN PANIAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9411","94","KABUPATEN PUNCAK JAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9412","94","KABUPATEN MIMIKA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9413","94","KABUPATEN BOVEN DIGOEL","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9414","94","KABUPATEN MAPPI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9415","94","KABUPATEN ASMAT","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9416","94","KABUPATEN YAHUKIMO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9417","94","KABUPATEN PEGUNUNGAN BINTANG","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9418","94","KABUPATEN TOLIKARA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9419","94","KABUPATEN SARMI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9420","94","KABUPATEN KEEROM","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9426","94","KABUPATEN WAROPEN","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9427","94","KABUPATEN SUPIORI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9428","94","KABUPATEN MAMBERAMO RAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9429","94","KABUPATEN NDUGA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9430","94","KABUPATEN LANNY JAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9431","94","KABUPATEN MAMBERAMO TENGAH","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9432","94","KABUPATEN YALIMO","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9433","94","KABUPATEN PUNCAK","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9434","94","KABUPATEN DOGIYAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9435","94","KABUPATEN INTAN JAYA","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9436","94","KABUPATEN DEIYAI","10/7/2019 11:48:42","10/7/2019 11:48:50"
"9471","94","KOTA JAYAPURA","10/7/2019 11:48:42","10/7/2019 11:48:50"
